Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,q_state.q,q_state.qd,q_state.qdd,tau,force_up,force_down
1686747521.7527864,248119,1686747521,752786315,,82.49378306572446,-2.3470495867982044e-14,0.0,0.0,0.0,0.0
1686747521.7576253,248120,1686747521,757625352,,82.49378306572446,-2.3470495867982044e-14,0.0,0.0,0.0,0.0
1686747521.762667,248121,1686747521,762666824,,82.49378306572446,-2.3470495867982044e-14,0.0,0.0,0.0,0.0
1686747521.7676105,248122,1686747521,767610590,,82.49378306572446,-2.3470495867982044e-14,0.0,0.0,0.0,0.0
1686747521.7725813,248123,1686747521,772581237,,82.49378306572446,-2.3470495867982044e-14,0.0,0.0,0.0,0.0
1686747521.7776287,248124,1686747521,777628660,,82.49378306572446,-2.3470495867982044e-14,0.0,0.0,0.0,0.0
1686747521.7826588,248125,1686747521,782658790,,82.49378306572446,-2.3470495867982044e-14,0.0,0.0,0.0,0.0
1686747521.7876408,248126,1686747521,787640809,,82.49378306572446,-2.3470495867982044e-14,0.0,0.0,0.0,0.0
1686747521.792592,248127,1686747521,792592069,,82.49378306572446,-2.3470495867982044e-14,0.0,0.0,0.0,0.0
1686747521.7976444,248128,1686747521,797644352,,82.49378306572446,-2.3470495867982044e-14,0.0,0.0,0.0,0.0
1686747521.8027275,248129,1686747521,802727483,,82.49378306572446,-2.3470495867982044e-14,0.0,0.0,0.0,0.0
1686747521.8075876,248130,1686747521,807587680,,82.49378306572446,-2.3470495867982044e-14,0.0,0.0,0.0,0.0
1686747521.8127525,248131,1686747521,812752596,,82.49378306572446,-2.3470495867982044e-14,0.0,0.0,0.0,0.0
1686747521.8176193,248132,1686747521,817619426,,82.49378306572446,-2.3470495867982044e-14,0.0,0.0,0.0,0.0
1686747521.8226223,248133,1686747521,822622204,,82.49378306572446,-2.3470495867982044e-14,0.0,0.0,0.0,0.0
