Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,value.data
388.117757055,77421,388,117757055,,30.0
388.12275827,77422,388,122758270,,30.0
388.127759375,77423,388,127759375,,30.0
388.132774595,77424,388,132774595,,30.0
388.137757886,77425,388,137757886,,30.0
388.142758639,77426,388,142758639,,30.0
388.147756948,77427,388,147756948,,30.0
388.152757592,77428,388,152757592,,30.0
388.157757634,77429,388,157757634,,30.0
388.162766052,77430,388,162766052,,30.0
388.167757207,77431,388,167757207,,30.0
388.172756268,77432,388,172756268,,30.0
388.17775633,77433,388,177756330,,30.0
388.182758166,77434,388,182758166,,30.0
388.187757566,77435,388,187757566,,30.0
388.192756587,77436,388,192756587,,30.0
388.19775701,77437,388,197757010,,30.0
388.202757614,77438,388,202757614,,30.0
388.207756904,77439,388,207756904,,30.0
388.212757137,77440,388,212757137,,30.0
388.217760926,77441,388,217760926,,30.0
388.222757181,77442,388,222757181,,30.0
388.227757013,77443,388,227757013,,30.0
388.232757015,77444,388,232757015,,30.0
388.237756506,77445,388,237756506,,30.0
388.242759404,77446,388,242759404,,30.0
388.247759246,77447,388,247759246,,30.0
388.252757324,77448,388,252757324,,30.0
388.257758128,77449,388,257758128,,30.0
388.262760635,77450,388,262760635,,30.0
388.267758042,77451,388,267758042,,30.0
388.272757222,77452,388,272757222,,30.0
388.277763918,77453,388,277763918,,30.0
388.282759491,77454,388,282759491,,30.0
388.287757229,77455,388,287757229,,30.0
388.292757882,77456,388,292757882,,30.0
388.297756422,77457,388,297756422,,30.0
388.302757767,77458,388,302757767,,30.0
388.307757168,77459,388,307757168,,30.0
388.312757731,77460,388,312757731,,30.0
388.317756881,77461,388,317756881,,30.0
388.322757625,77462,388,322757625,,30.0
388.327756986,77463,388,327756986,,30.0
388.332759182,77464,388,332759182,,30.0
388.337756469,77465,388,337756469,,30.0
388.342756341,77466,388,342756341,,30.0
388.347756494,77467,388,347756494,,30.0
388.352758389,77468,388,352758389,,30.0
388.35775752,77469,388,357757520,,30.0
388.36276701,77470,388,362767010,,30.0
388.367757754,77471,388,367757754,,30.0
388.372762606,77472,388,372762606,,30.0
388.377760224,77473,388,377760224,,30.0
388.382754495,77474,388,382754495,,30.0
