Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,value.data
34.725772278,6744,34,725772278,,30.0
34.730773492,6745,34,730773492,,30.0
34.735773996,6746,34,735773996,,30.0
34.740773707,6747,34,740773707,,30.0
34.745773409,6748,34,745773409,,30.0
34.750770846,6749,34,750770846,,30.0
34.755770648,6750,34,755770648,,30.0
34.760770791,6751,34,760770791,,30.0
34.765776253,6752,34,765776253,,30.0
34.770770675,6753,34,770770675,,30.0
34.775743155,6754,34,775743155,,30.0
34.780772482,6755,34,780772482,,30.0
34.78578551,6756,34,785785510,,30.0
34.790773108,6757,34,790773108,,30.0
34.795770465,6758,34,795770465,,30.0
34.800770338,6759,34,800770338,,30.0
34.805777563,6760,34,805777563,,30.0
34.810771694,6761,34,810771694,,30.0
34.815770585,6762,34,815770585,,30.0
34.820778832,6763,34,820778832,,30.0
34.825773314,6764,34,825773314,,30.0
34.830778035,6765,34,830778035,,30.0
34.835771415,6766,34,835771415,,30.0
34.840771838,6767,34,840771838,,30.0
34.845774515,6768,34,845774515,,30.0
34.850771271,6769,34,850771271,,30.0
34.855770653,6770,34,855770653,,30.0
34.860771786,6771,34,860771786,,30.0
34.8657724,6772,34,865772400,,30.0
34.87077121,6773,34,870771210,,30.0
34.875771082,6774,34,875771082,,30.0
34.880790381,6775,34,880790381,,30.0
34.885776056,6776,34,885776056,,30.0
34.89078213,6777,34,890782130,,30.0
34.89577068,6778,34,895770680,,30.0
34.900769309,6779,34,900769309,,30.0
34.905770524,6780,34,905770524,,30.0
34.910770576,6781,34,910770576,,30.0
34.915771711,6782,34,915771711,,30.0
34.920771884,6783,34,920771884,,30.0
34.925781123,6784,34,925781123,,30.0
34.930776156,6785,34,930776156,,30.0
34.935774014,6786,34,935774014,,30.0
34.94077091,6787,34,940770910,,30.0
34.945770382,6788,34,945770382,,30.0
34.950770614,6789,34,950770614,,30.0
34.955771778,6790,34,955771778,,30.0
34.96077626,6791,34,960776260,,30.0
34.965772034,6792,34,965772034,,30.0
34.970770282,6793,34,970770282,,30.0
34.975771197,6794,34,975771197,,30.0
34.980771078000004,6795,34,980771078,,30.0
34.985772884,6796,34,985772884,,30.0
34.990775641,6797,34,990775641,,30.0
34.995770243,6798,34,995770243,,30.0
35.000770637,6799,35,770637,,30.0
35.005772923,6800,35,5772923,,30.0
35.010771893,6801,35,10771893,,30.0
35.015771475,6802,35,15771475,,30.0
35.020769793,6803,35,20769793,,30.0
35.025774976,6804,35,25774976,,30.0
35.030782402,6805,35,30782402,,30.0
35.035774619,6806,35,35774619,,30.0
35.040775313,6807,35,40775313,,30.0
35.045770686,6808,35,45770686,,30.0
35.05077154,6809,35,50771540,,30.0
35.055774659,6810,35,55774659,,30.0
35.060770703,6811,35,60770703,,30.0
35.065770765,6812,35,65770765,,30.0
35.070771358,6813,35,70771358,,30.0
35.075770048,6814,35,75770048,,30.0
35.080770131,6815,35,80770131,,30.0
