Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,value.data
91.444184839,18087,91,444184839,,30.0
91.449186678,18088,91,449186678,,30.0
91.454166745,18089,91,454166745,,30.0
91.459184895,18090,91,459184895,,30.0
91.46418495,18091,91,464184950,,30.0
91.469182882,18092,91,469182882,,30.0
91.474184671,18093,91,474184671,,30.0
91.479179756,18094,91,479179756,,30.0
91.484166356,18095,91,484166356,,30.0
91.48918677,18096,91,489186770,,30.0
91.494184632,18097,91,494184632,,30.0
91.499184637,18098,91,499184637,,30.0
91.504184663,18099,91,504184663,,30.0
91.509187443,18100,91,509187443,,30.0
91.514186086,18101,91,514186086,,30.0
91.51918548,18102,91,519185480,,30.0
91.524185125,18103,91,524185125,,30.0
91.529185992,18104,91,529185992,,30.0
91.534184244,18105,91,534184244,,30.0
91.539188918,18106,91,539188918,,30.0
91.544145881,18107,91,544145881,,30.0
91.549187356,18108,91,549187356,,30.0
91.554188023,18109,91,554188023,,30.0
91.559184993,18110,91,559184993,,30.0
91.564184567,18111,91,564184567,,30.0
91.569185434,18112,91,569185434,,30.0
91.57417018,18113,91,574170180,,30.0
91.579184493,18114,91,579184493,,30.0
91.58418531,18115,91,584185310,,30.0
91.589178812,18116,91,589178812,,30.0
91.594184549,18117,91,594184549,,30.0
91.599186317,18118,91,599186317,,30.0
91.604186273,18119,91,604186273,,30.0
91.609188292,18120,91,609188292,,30.0
91.614185673,18121,91,614185673,,30.0
91.619182602,18122,91,619182602,,30.0
91.624190332,18123,91,624190332,,30.0
91.629184617,18124,91,629184617,,30.0
91.634182969,18125,91,634182969,,30.0
91.639165501,18126,91,639165501,,30.0
91.644186847,18127,91,644186847,,30.0
91.649186602,18128,91,649186602,,30.0
91.654147733,18129,91,654147733,,30.0
91.659184017,18130,91,659184017,,30.0
91.664187189,18131,91,664187189,,30.0
91.669190991,18132,91,669190991,,30.0
91.674187239,18133,91,674187239,,30.0
91.679186854,18134,91,679186854,,30.0
